transaction_id,customer_id,transaction_date,product,category,quantity,unit_price,total_amount,payment_method
3325,295,2025-03-06,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3326,296,2025-03-20,Laptop,Electronics,2,55000.00,110000.00,UPI
3327,297,2025-04-03,Smartphone,Electronics,3,30000.00,90000.00,Card
3328,298,2025-04-17,Headphones,Electronics,1,2500.00,2500.00,Cash
3329,299,2025-05-01,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3330,300,2025-05-15,Keyboard,Accessories,3,1800.00,5400.00,UPI
3331,301,2025-05-29,Mouse,Accessories,1,900.00,900.00,Card
3332,302,2025-06-12,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3333,303,2025-06-26,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3334,304,2025-07-10,Laptop,Electronics,1,55000.00,55000.00,UPI
3335,305,2025-07-24,Smartphone,Electronics,2,30000.00,60000.00,Card
3336,306,2025-08-07,Headphones,Electronics,3,2500.00,7500.00,Cash
3337,307,2025-08-21,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3338,308,2025-09-04,Keyboard,Accessories,2,1800.00,3600.00,UPI
3339,309,2025-09-18,Mouse,Accessories,3,900.00,2700.00,Card
3340,310,2025-10-02,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3341,311,2025-10-16,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3342,312,2025-10-30,Laptop,Electronics,3,55000.00,165000.00,UPI
3343,313,2025-11-13,Smartphone,Electronics,1,30000.00,30000.00,Card
3344,314,2025-11-27,Headphones,Electronics,2,2500.00,5000.00,Cash
3345,315,2025-12-11,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3346,316,2025-12-25,Keyboard,Accessories,1,1800.00,1800.00,UPI
3347,317,2026-01-08,Mouse,Accessories,2,900.00,1800.00,Card
3348,318,2026-01-22,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3349,319,2026-02-05,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3350,320,2026-02-19,Laptop,Electronics,2,55000.00,110000.00,UPI
3351,321,2026-03-05,Smartphone,Electronics,3,30000.00,90000.00,Card
3352,322,2026-03-19,Headphones,Electronics,1,2500.00,2500.00,Cash
3353,323,2026-04-02,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3354,324,2026-04-16,Keyboard,Accessories,3,1800.00,5400.00,UPI
3355,325,2026-04-30,Mouse,Accessories,1,900.00,900.00,Card
3356,326,2026-05-14,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3357,327,2024-12-04,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3358,328,2024-12-18,Laptop,Electronics,1,55000.00,55000.00,UPI
3359,329,2025-01-01,Smartphone,Electronics,2,30000.00,60000.00,Card
3360,330,2025-01-15,Headphones,Electronics,3,2500.00,7500.00,Cash
3361,331,2025-01-29,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3362,332,2025-02-12,Keyboard,Accessories,2,1800.00,3600.00,UPI
3363,333,2025-02-26,Mouse,Accessories,3,900.00,2700.00,Card
3364,334,2025-03-12,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3365,335,2025-03-26,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3366,336,2025-04-09,Laptop,Electronics,3,55000.00,165000.00,UPI
3367,337,2025-04-23,Smartphone,Electronics,1,30000.00,30000.00,Card
3368,338,2025-05-07,Headphones,Electronics,2,2500.00,5000.00,Cash
3369,339,2025-05-21,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3370,340,2025-06-04,Keyboard,Accessories,1,1800.00,1800.00,UPI
3371,341,2025-06-18,Mouse,Accessories,2,900.00,1800.00,Card
3372,342,2025-07-02,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3373,343,2025-07-16,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3374,344,2025-07-30,Laptop,Electronics,2,55000.00,110000.00,UPI
3375,345,2025-08-13,Smartphone,Electronics,3,30000.00,90000.00,Card
3376,346,2025-08-27,Headphones,Electronics,1,2500.00,2500.00,Cash
3377,347,2025-09-10,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3378,348,2025-09-24,Keyboard,Accessories,3,1800.00,5400.00,UPI
3379,349,2025-10-08,Mouse,Accessories,1,900.00,900.00,Card
3380,350,2025-10-22,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3381,351,2025-11-05,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3382,352,2025-11-19,Laptop,Electronics,1,55000.00,55000.00,UPI
3383,353,2025-12-03,Smartphone,Electronics,2,30000.00,60000.00,Card
3384,354,2025-12-17,Headphones,Electronics,3,2500.00,7500.00,Cash
3385,355,2025-12-31,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3386,356,2026-01-14,Keyboard,Accessories,2,1800.00,3600.00,UPI
3387,357,2026-01-28,Mouse,Accessories,3,900.00,2700.00,Card
3388,358,2026-02-11,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3389,359,2026-02-25,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3390,360,2026-03-11,Laptop,Electronics,3,55000.00,165000.00,UPI
3391,361,2026-03-25,Smartphone,Electronics,1,30000.00,30000.00,Card
3392,362,2026-04-08,Headphones,Electronics,2,2500.00,5000.00,Cash
3393,363,2026-04-22,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3394,364,2026-05-06,Keyboard,Accessories,1,1800.00,1800.00,UPI
3395,365,2025-05-20,Mouse,Accessories,2,900.00,1800.00,Card
3396,366,2025-06-03,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3397,367,2025-06-17,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3398,368,2024-01-08,Laptop,Electronics,2,55000.00,110000.00,UPI
3399,369,2024-01-22,Smartphone,Electronics,3,30000.00,90000.00,Card
3400,370,2024-02-05,Headphones,Electronics,1,2500.00,2500.00,Cash
3401,371,2024-02-19,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3402,372,2024-03-04,Keyboard,Accessories,3,1800.00,5400.00,UPI
3403,373,2024-03-18,Mouse,Accessories,1,900.00,900.00,Card
3404,374,2024-04-01,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3405,375,2024-04-15,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3406,376,2024-04-29,Laptop,Electronics,1,55000.00,55000.00,UPI
3407,377,2024-05-13,Smartphone,Electronics,2,30000.00,60000.00,Card
3408,378,2024-05-27,Headphones,Electronics,3,2500.00,7500.00,Cash
3409,379,2024-06-10,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3410,380,2024-06-24,Keyboard,Accessories,2,1800.00,3600.00,UPI
3411,381,2024-07-08,Mouse,Accessories,3,900.00,2700.00,Card
3412,382,2024-07-22,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3413,383,2024-08-05,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3414,384,2024-08-19,Laptop,Electronics,3,55000.00,165000.00,UPI
3415,385,2024-09-02,Smartphone,Electronics,1,30000.00,30000.00,Card
3416,386,2024-09-16,Headphones,Electronics,2,2500.00,5000.00,Cash
3417,387,2024-09-30,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3418,388,2024-10-14,Keyboard,Accessories,1,1800.00,1800.00,UPI
3419,389,2024-10-28,Mouse,Accessories,2,900.00,1800.00,Card
3420,390,2024-11-11,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3421,391,2024-11-25,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3422,392,2024-12-09,Laptop,Electronics,2,55000.00,110000.00,UPI
3423,393,2024-12-23,Smartphone,Electronics,3,30000.00,90000.00,Card
3424,394,2025-01-06,Headphones,Electronics,1,2500.00,2500.00,Cash
3425,395,2025-01-20,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3426,396,2025-02-03,Keyboard,Accessories,3,1800.00,5400.00,UPI
3427,397,2025-02-17,Mouse,Accessories,1,900.00,900.00,Card
3428,398,2025-03-03,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3429,399,2025-03-17,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3430,400,2025-03-31,Laptop,Electronics,1,55000.00,55000.00,UPI
3431,401,2025-04-14,Smartphone,Electronics,2,30000.00,60000.00,Card
3432,402,2025-04-28,Headphones,Electronics,3,2500.00,7500.00,Cash
3433,403,2025-05-12,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3434,404,2025-05-26,Keyboard,Accessories,2,1800.00,3600.00,UPI
3435,405,2025-06-09,Mouse,Accessories,3,900.00,2700.00,Card
3436,406,2025-06-23,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3437,407,2025-07-07,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3438,408,2025-07-21,Laptop,Electronics,3,55000.00,165000.00,UPI
3439,409,2025-08-04,Smartphone,Electronics,1,30000.00,30000.00,Card
3440,410,2024-02-25,Headphones,Electronics,2,2500.00,5000.00,Cash
3441,411,2024-03-10,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3442,412,2024-03-24,Keyboard,Accessories,1,1800.00,1800.00,UPI
3443,413,2024-04-07,Mouse,Accessories,2,900.00,1800.00,Card
3444,414,2024-04-21,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3445,415,2024-05-05,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3446,416,2024-05-19,Laptop,Electronics,2,55000.00,110000.00,UPI
3447,417,2024-06-02,Smartphone,Electronics,3,30000.00,90000.00,Card
3448,418,2024-06-16,Headphones,Electronics,1,2500.00,2500.00,Cash
3449,419,2024-06-30,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3450,420,2024-07-14,Keyboard,Accessories,3,1800.00,5400.00,UPI
3451,421,2024-07-28,Mouse,Accessories,1,900.00,900.00,Card
3452,422,2024-08-11,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3453,423,2024-08-25,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3454,424,2024-09-08,Laptop,Electronics,1,55000.00,55000.00,UPI
3455,425,2024-09-22,Smartphone,Electronics,2,30000.00,60000.00,Card
3456,426,2024-10-06,Headphones,Electronics,3,2500.00,7500.00,Cash
3457,427,2024-10-20,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3458,428,2024-11-03,Keyboard,Accessories,2,1800.00,3600.00,UPI
3459,429,2024-11-17,Mouse,Accessories,3,900.00,2700.00,Card
3460,430,2024-12-01,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3461,431,2024-12-15,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3462,432,2024-12-29,Laptop,Electronics,3,55000.00,165000.00,UPI
3463,433,2025-01-12,Smartphone,Electronics,1,30000.00,30000.00,Card
3464,434,2025-01-26,Headphones,Electronics,2,2500.00,5000.00,Cash
3465,435,2025-02-09,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3466,436,2025-02-23,Keyboard,Accessories,1,1800.00,1800.00,UPI
3467,437,2025-03-09,Mouse,Accessories,2,900.00,1800.00,Card
3468,438,2025-03-23,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3469,439,2025-04-06,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3470,440,2025-04-20,Laptop,Electronics,2,55000.00,110000.00,UPI
3471,441,2025-05-04,Smartphone,Electronics,3,30000.00,90000.00,Card
3472,442,2025-05-18,Headphones,Electronics,1,2500.00,2500.00,Cash
3473,443,2025-06-01,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3474,444,2025-06-15,Keyboard,Accessories,3,1800.00,5400.00,UPI
3475,445,2025-06-29,Mouse,Accessories,1,900.00,900.00,Card
3476,446,2025-07-13,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3477,447,2025-07-27,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3478,448,2025-08-10,Laptop,Electronics,1,55000.00,55000.00,UPI
3479,449,2025-08-24,Smartphone,Electronics,2,30000.00,60000.00,Card
3480,450,2025-09-07,Headphones,Electronics,3,2500.00,7500.00,Cash
3481,451,2024-03-30,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3482,452,2024-04-13,Keyboard,Accessories,2,1800.00,3600.00,UPI
3483,453,2024-04-27,Mouse,Accessories,3,900.00,2700.00,Card
3484,454,2024-05-11,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3485,455,2024-05-25,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3486,456,2024-06-08,Laptop,Electronics,3,55000.00,165000.00,UPI
3487,457,2024-06-22,Smartphone,Electronics,1,30000.00,30000.00,Card
3488,458,2024-07-06,Headphones,Electronics,2,2500.00,5000.00,Cash
3489,459,2024-07-20,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3490,460,2024-08-03,Keyboard,Accessories,1,1800.00,1800.00,UPI
3491,461,2024-08-17,Mouse,Accessories,2,900.00,1800.00,Card
3492,462,2024-08-31,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3493,463,2024-09-14,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3494,464,2024-09-28,Laptop,Electronics,2,55000.00,110000.00,UPI
3495,465,2024-10-12,Smartphone,Electronics,3,30000.00,90000.00,Card
3496,466,2024-10-26,Headphones,Electronics,1,2500.00,2500.00,Cash
3497,467,2024-11-09,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3498,468,2024-11-23,Keyboard,Accessories,3,1800.00,5400.00,UPI
3499,469,2024-12-07,Mouse,Accessories,1,900.00,900.00,Card
3500,470,2024-12-21,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3501,471,2025-01-04,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3502,472,2025-01-18,Laptop,Electronics,1,55000.00,55000.00,UPI
3503,473,2025-02-01,Smartphone,Electronics,2,30000.00,60000.00,Card
3504,474,2025-02-15,Headphones,Electronics,3,2500.00,7500.00,Cash
3505,475,2025-03-01,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3506,476,2025-03-15,Keyboard,Accessories,2,1800.00,3600.00,UPI
3507,477,2025-03-29,Mouse,Accessories,3,900.00,2700.00,Card
3508,478,2025-04-12,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3509,479,2025-04-26,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3510,480,2025-05-10,Laptop,Electronics,3,55000.00,165000.00,UPI
3511,481,2025-05-24,Smartphone,Electronics,1,30000.00,30000.00,Card
3512,482,2025-06-07,Headphones,Electronics,2,2500.00,5000.00,Cash
3513,483,2025-06-21,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3514,484,2025-07-05,Keyboard,Accessories,1,1800.00,1800.00,UPI
3515,485,2025-07-19,Mouse,Accessories,2,900.00,1800.00,Card
3516,486,2025-08-02,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3517,487,2025-08-16,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3518,488,2025-08-30,Laptop,Electronics,2,55000.00,110000.00,UPI
3519,489,2025-09-13,Smartphone,Electronics,3,30000.00,90000.00,Card
3520,490,2025-09-27,Headphones,Electronics,1,2500.00,2500.00,Cash
3521,491,2025-10-11,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3522,492,2025-10-25,Keyboard,Accessories,3,1800.00,5400.00,UPI
3523,493,2024-05-17,Mouse,Accessories,1,900.00,900.00,Card
3524,494,2024-05-31,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3525,495,2024-06-14,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3526,496,2024-06-28,Laptop,Electronics,1,55000.00,55000.00,UPI
3527,497,2024-07-12,Smartphone,Electronics,2,30000.00,60000.00,Card
3528,498,2024-07-26,Headphones,Electronics,3,2500.00,7500.00,Cash
3529,499,2024-08-09,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3530,500,2024-08-23,Keyboard,Accessories,2,1800.00,3600.00,UPI
3531,1,2025-05-03,Mouse,Accessories,3,900.00,2700.00,Card
3532,2,2025-05-21,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3533,3,2025-06-24,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3534,4,2025-07-20,Laptop,Electronics,3,55000.00,165000.00,UPI
3535,5,2025-08-14,Smartphone,Electronics,1,30000.00,30000.00,Card
3536,6,2025-09-06,Headphones,Electronics,2,2500.00,5000.00,Cash
3537,7,2025-10-02,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3538,8,2025-10-29,Keyboard,Accessories,1,1800.00,1800.00,UPI
3539,9,2025-11-23,Mouse,Accessories,2,900.00,1800.00,Card
3540,10,2025-12-19,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3541,11,2026-01-13,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3542,12,2026-02-12,Laptop,Electronics,2,55000.00,110000.00,UPI
3543,13,2026-03-14,Smartphone,Electronics,3,30000.00,90000.00,Card
3544,14,2026-04-13,Headphones,Electronics,1,2500.00,2500.00,Cash
3545,15,2026-05-13,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3546,16,2026-06-14,Keyboard,Accessories,3,1800.00,5400.00,UPI
3547,17,2026-07-12,Mouse,Accessories,1,900.00,900.00,Card
3548,18,2026-08-12,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3549,19,2026-09-13,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3550,20,2026-10-13,Laptop,Electronics,1,55000.00,55000.00,UPI
3551,21,2025-01-29,Smartphone,Electronics,2,30000.00,60000.00,Card
3552,22,2025-02-12,Headphones,Electronics,3,2500.00,7500.00,Cash
3553,23,2025-02-26,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3554,24,2025-03-12,Keyboard,Accessories,2,1800.00,3600.00,UPI
3555,25,2025-03-26,Mouse,Accessories,3,900.00,2700.00,Card
3556,26,2025-04-09,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3557,27,2025-04-23,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3558,28,2025-05-07,Laptop,Electronics,3,55000.00,165000.00,UPI
3559,29,2025-05-21,Smartphone,Electronics,1,30000.00,30000.00,Card
3560,30,2025-06-04,Headphones,Electronics,2,2500.00,5000.00,Cash
3561,31,2025-06-18,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3562,32,2025-07-02,Keyboard,Accessories,1,1800.00,1800.00,UPI
3563,33,2025-07-16,Mouse,Accessories,2,900.00,1800.00,Card
3564,34,2024-02-06,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3565,35,2024-02-20,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3566,36,2024-03-05,Laptop,Electronics,2,55000.00,110000.00,UPI
3567,37,2024-03-19,Smartphone,Electronics,3,30000.00,90000.00,Card
3568,38,2024-04-02,Headphones,Electronics,1,2500.00,2500.00,Cash
3569,39,2024-04-16,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3570,40,2024-04-30,Keyboard,Accessories,3,1800.00,5400.00,UPI
3571,41,2024-05-14,Mouse,Accessories,1,900.00,900.00,Card
3572,42,2024-05-28,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3573,43,2024-06-11,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3574,44,2024-06-25,Laptop,Electronics,1,55000.00,55000.00,UPI
3575,45,2024-07-09,Smartphone,Electronics,2,30000.00,60000.00,Card
3576,46,2024-07-23,Headphones,Electronics,3,2500.00,7500.00,Cash
3577,47,2024-08-06,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3578,48,2024-08-20,Keyboard,Accessories,2,1800.00,3600.00,UPI
3579,49,2024-09-03,Mouse,Accessories,3,900.00,2700.00,Card
3580,50,2024-09-17,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3581,51,2024-10-01,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3582,52,2024-10-15,Laptop,Electronics,3,55000.00,165000.00,UPI
3583,53,2024-10-29,Smartphone,Electronics,1,30000.00,30000.00,Card
3584,54,2024-11-12,Headphones,Electronics,2,2500.00,5000.00,Cash
3585,55,2024-11-26,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3586,56,2024-12-10,Keyboard,Accessories,1,1800.00,1800.00,UPI
3587,57,2024-12-24,Mouse,Accessories,2,900.00,1800.00,Card
3588,58,2025-01-07,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3589,59,2025-01-21,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3590,60,2025-02-04,Laptop,Electronics,2,55000.00,110000.00,UPI
3591,61,2025-02-18,Smartphone,Electronics,3,30000.00,90000.00,Card
3592,62,2025-03-04,Headphones,Electronics,1,2500.00,2500.00,Cash
3593,63,2025-03-18,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3594,64,2025-04-01,Keyboard,Accessories,3,1800.00,5400.00,UPI
3595,65,2025-04-15,Mouse,Accessories,1,900.00,900.00,Card
3596,66,2025-04-29,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3597,67,2025-05-13,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3598,68,2025-05-27,Laptop,Electronics,1,55000.00,55000.00,UPI
3599,69,2025-06-10,Smartphone,Electronics,2,30000.00,60000.00,Card
3600,70,2025-06-24,Headphones,Electronics,3,2500.00,7500.00,Cash
3601,71,2025-07-08,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3602,72,2025-07-22,Keyboard,Accessories,2,1800.00,3600.00,UPI
3603,73,2025-08-05,Mouse,Accessories,3,900.00,2700.00,Card
3604,74,2025-08-19,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3605,75,2025-09-02,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3606,76,2024-03-25,Laptop,Electronics,3,55000.00,165000.00,UPI
3607,77,2024-04-08,Smartphone,Electronics,1,30000.00,30000.00,Card
3608,78,2024-04-22,Headphones,Electronics,2,2500.00,5000.00,Cash
3609,79,2024-05-06,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3610,80,2024-05-20,Keyboard,Accessories,1,1800.00,1800.00,UPI
3611,81,2024-06-03,Mouse,Accessories,2,900.00,1800.00,Card
3612,82,2024-06-17,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3613,83,2024-07-01,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3614,84,2024-07-15,Laptop,Electronics,2,55000.00,110000.00,UPI
3615,85,2024-07-29,Smartphone,Electronics,3,30000.00,90000.00,Card
3616,86,2024-08-12,Headphones,Electronics,1,2500.00,2500.00,Cash
3617,87,2024-08-26,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3618,88,2024-09-09,Keyboard,Accessories,3,1800.00,5400.00,UPI
3619,89,2024-09-23,Mouse,Accessories,1,900.00,900.00,Card
3620,90,2024-10-07,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3621,91,2024-10-21,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3622,92,2024-11-04,Laptop,Electronics,1,55000.00,55000.00,UPI
3623,93,2024-11-18,Smartphone,Electronics,2,30000.00,60000.00,Card
3624,94,2024-12-02,Headphones,Electronics,3,2500.00,7500.00,Cash
3625,95,2024-12-16,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3626,96,2024-12-30,Keyboard,Accessories,2,1800.00,3600.00,UPI
3627,97,2025-01-13,Mouse,Accessories,3,900.00,2700.00,Card
3628,98,2025-01-27,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3629,99,2025-02-10,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3630,100,2025-02-24,Laptop,Electronics,3,55000.00,165000.00,UPI
3631,101,2025-03-10,Smartphone,Electronics,1,30000.00,30000.00,Card
3632,102,2025-03-24,Headphones,Electronics,2,2500.00,5000.00,Cash
3633,103,2025-04-07,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3634,104,2025-04-21,Keyboard,Accessories,1,1800.00,1800.00,UPI
3635,105,2025-05-05,Mouse,Accessories,2,900.00,1800.00,Card
3636,106,2025-05-19,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3637,107,2025-06-02,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3638,108,2025-06-16,Laptop,Electronics,2,55000.00,110000.00,UPI
3639,109,2025-06-30,Smartphone,Electronics,3,30000.00,90000.00,Card
3640,110,2025-07-14,Headphones,Electronics,1,2500.00,2500.00,Cash
3641,111,2025-07-28,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3642,112,2025-08-11,Keyboard,Accessories,3,1800.00,5400.00,UPI
3643,113,2025-08-25,Mouse,Accessories,1,900.00,900.00,Card
3644,114,2025-09-08,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3645,115,2025-09-22,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3646,116,2025-10-06,Laptop,Electronics,1,55000.00,55000.00,UPI
3647,117,2024-04-28,Smartphone,Electronics,2,30000.00,60000.00,Card
3648,118,2024-05-12,Headphones,Electronics,3,2500.00,7500.00,Cash
3649,119,2024-05-26,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3650,120,2024-06-09,Keyboard,Accessories,2,1800.00,3600.00,UPI
3651,121,2024-06-23,Mouse,Accessories,3,900.00,2700.00,Card
3652,122,2024-07-07,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3653,123,2024-07-21,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3654,124,2024-08-04,Laptop,Electronics,3,55000.00,165000.00,UPI
3655,125,2024-08-18,Smartphone,Electronics,1,30000.00,30000.00,Card
3656,126,2024-09-01,Headphones,Electronics,2,2500.00,5000.00,Cash
3657,127,2024-09-15,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
3658,128,2024-09-29,Keyboard,Accessories,1,1800.00,1800.00,UPI
3659,129,2024-10-13,Mouse,Accessories,2,900.00,1800.00,Card
3660,130,2024-10-27,Smartwatch,Electronics,3,7000.00,21000.00,Cash
3661,131,2024-11-10,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
3662,132,2024-11-24,Laptop,Electronics,2,55000.00,110000.00,UPI
3663,133,2024-12-08,Smartphone,Electronics,3,30000.00,90000.00,Card
3664,134,2024-12-22,Headphones,Electronics,1,2500.00,2500.00,Cash
3665,135,2025-01-05,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
3666,136,2025-01-19,Keyboard,Accessories,3,1800.00,5400.00,UPI
3667,137,2025-02-02,Mouse,Accessories,1,900.00,900.00,Card
3668,138,2025-02-16,Smartwatch,Electronics,2,7000.00,14000.00,Cash
3669,139,2025-03-02,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
3670,140,2025-03-16,Laptop,Electronics,1,55000.00,55000.00,UPI
3671,141,2025-03-30,Smartphone,Electronics,2,30000.00,60000.00,Card
3672,142,2025-04-13,Headphones,Electronics,3,2500.00,7500.00,Cash
3673,143,2025-04-27,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
3674,144,2025-05-11,Keyboard,Accessories,2,1800.00,3600.00,UPI
3675,145,2025-05-25,Mouse,Accessories,3,900.00,2700.00,Card
3676,146,2025-06-08,Smartwatch,Electronics,1,7000.00,7000.00,Cash
3677,147,2025-06-22,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
3678,148,2025-07-06,Laptop,Electronics,3,55000.00,165000.00,UPI
3679,149,2025-07-20,Smartphone,Electronics,1,30000.00,30000.00,Card
3680,150,2025-08-03,Headphones,Electronics,2,2500.00,5000.00,Cash
3681,151,2025-08-17,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
